species,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,SEX_MALE,SEX_FEMALE,island_Dream,island_Biscoe,island_Torgersen
1,0.588679245283019,0.23809523809523814,0.8474576271186445,0.7361111111111112,0.0,1.0,1.0,0.0,0.0
1,0.679245283018868,0.4047619047619049,0.898305084745763,0.7083333333333333,0.0,1.0,1.0,0.0,0.0
1,0.6000000000000001,0.35714285714285743,0.745762711864407,0.7916666666666667,0.0,1.0,1.0,0.0,0.0
1,0.588679245283019,0.30952380952380953,0.6101694915254239,0.7361111111111112,0.0,1.0,1.0,0.0,0.0
0,0.21509433962264146,0.8214285714285716,0.30508474576271194,0.3472222222222223,0.0,1.0,0.0,1.0,0.0
1,0.5849056603773586,0.34523809523809534,0.9830508474576272,0.8611111111111112,0.0,1.0,1.0,0.0,0.0
0,0.2113207547169813,0.7023809523809526,0.38983050847457656,0.20833333333333337,1.0,0.0,0.0,0.0,1.0
0,0.31320754716981125,0.6547619047619051,0.3220338983050848,0.2777777777777777,0.0,1.0,1.0,0.0,0.0
0,0.16603773584905657,0.6428571428571428,0.4576271186440679,0.4930555555555556,0.0,1.0,0.0,1.0,0.0
1,0.5358490566037735,0.08333333333333348,0.745762711864407,0.5625,0.0,1.0,1.0,0.0,0.0
0,0.13584905660377378,0.7380952380952381,0.3559322033898309,0.20833333333333337,1.0,0.0,0.0,0.0,1.0
0,0.0,0.35714285714285743,0.10169491525423746,0.05555555555555558,1.0,0.0,0.0,1.0,0.0
0,0.27924528301886786,0.6904761904761902,0.13559322033898313,0.3472222222222223,0.0,1.0,1.0,0.0,0.0
0,0.3433962264150945,0.7619047619047619,0.42372881355932224,0.4375,0.0,1.0,1.0,0.0,0.0
2,0.618867924528302,0.7023809523809526,0.47457627118644075,0.3055555555555556,0.0,1.0,0.0,1.0,0.0
0,0.13207547169811318,0.6309523809523809,0.20338983050847492,0.2152777777777778,1.0,0.0,0.0,1.0,0.0
1,0.6566037735849057,0.3333333333333335,0.898305084745763,0.75,0.0,1.0,1.0,0.0,0.0
2,0.4641509433962263,0.6666666666666665,0.27118644067796627,0.22916666666666663,1.0,0.0,0.0,1.0,0.0
1,0.46037735849056594,0.08333333333333348,0.6101694915254239,0.41666666666666674,1.0,0.0,1.0,0.0,0.0
2,0.350943396226415,0.5,0.15254237288135597,0.25,1.0,0.0,0.0,1.0,0.0
1,0.7169811320754718,0.4642857142857144,0.9830508474576272,0.7916666666666667,0.0,1.0,1.0,0.0,0.0
0,0.26415094339622636,0.6904761904761902,0.27118644067796627,0.4444444444444444,0.0,1.0,1.0,0.0,0.0
1,0.6943396226415095,0.38095238095238115,0.9830508474576272,0.7777777777777777,0.0,1.0,1.0,0.0,0.0
2,0.7698113207547168,0.8095238095238093,0.5593220338983054,0.5,0.0,1.0,0.0,1.0,0.0
0,0.07924528301886813,0.3333333333333335,0.2372881355932206,0.09722222222222221,1.0,0.0,0.0,0.0,1.0
1,0.618867924528302,0.35714285714285743,0.8813559322033901,0.8194444444444444,0.0,1.0,1.0,0.0,0.0
0,0.30188679245283034,0.7142857142857144,0.27118644067796627,0.38888888888888884,0.0,1.0,1.0,0.0,0.0
2,0.49433962264150955,0.5238095238095237,0.25423728813559343,0.26388888888888884,1.0,0.0,0.0,1.0,0.0
0,0.09811320754717001,0.5833333333333335,0.5084745762711869,0.23611111111111116,1.0,0.0,0.0,1.0,0.0
0,0.2415094339622641,0.5595238095238098,0.27118644067796627,0.16666666666666663,1.0,0.0,0.0,1.0,0.0
0,0.1773584905660377,0.5,0.13559322033898313,0.2777777777777777,0.0,1.0,0.0,0.0,1.0
