species,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex_FEMALE,sex_MALE,island_Biscoe,island_Dream,island_Torgersen
2,-0.08278369920033989,0.45429113075524485,0.07661407943499478,-0.9920704848564962,1.0,0.0,0.0,1.0,0.0
0,-0.45909142804480857,0.6569371097039809,0.07661407943499478,-0.41336254009736845,0.0,1.0,0.0,0.0,1.0
1,1.1536559812886276,-0.9642307218859132,1.6259533006609073,1.6273444230006084,0.0,1.0,1.0,0.0,0.0
0,-0.53076909068185,1.416859530761744,0.14703858949071807,0.6222200978926496,0.0,1.0,1.0,0.0,0.0
1,0.22184636700708746,-0.7109232481999922,0.9921327101593976,1.3227612941800149,0.0,1.0,1.0,0.0,0.0
0,-1.5700951989189527,-0.6602617534628081,-1.050178081456578,-1.4184868652053273,1.0,0.0,0.0,0.0,1.0
1,-0.007176340146791405,-0.026400537145815056,0.0002179003979390443,-0.015267047165189231,0.0,1.0,1.0,0.0,0.0
0,-0.7637214942522347,0.6062756149667959,-0.7684800412336847,-0.3829042272153091,0.0,1.0,0.0,0.0,1.0
0,-1.4984175362819114,0.1503221623321389,-0.6980555311779615,-1.2661953007950304,1.0,0.0,0.0,1.0,0.0
2,1.583721957110877,1.416859530761744,0.28788760960216464,0.40901190771823415,0.0,1.0,0.0,1.0,0.0
1,0.32936286096264883,-1.318861185046203,0.6400101598807811,-0.017404472630596825,1.0,0.0,1.0,0.0,0.0
0,-0.9070768195263186,0.3023066465436919,-1.4023006317351945,-0.717945668917962,1.0,0.0,0.0,0.0,1.0
1,1.2074142282664095,-1.1162152060974662,1.555528790605184,1.6273444230006084,0.0,1.0,1.0,0.0,0.0
1,0.5264764332145135,-1.318861185046203,1.4851042805494608,0.8049699751850058,1.0,0.0,1.0,0.0,0.0
0,-1.605934030237474,0.352968141280875,-0.6276310211222382,-0.5961124173897245,1.0,0.0,1.0,0.0,0.0
1,-0.5486885063411105,-1.7748146376808611,0.9217082001036744,0.5308451592464716,1.0,0.0,1.0,0.0,0.0
0,-0.9070768195263186,0.8089215939155339,-0.7684800412336847,-0.7484039818000213,1.0,0.0,0.0,1.0,0.0
0,-0.007176340146791405,-0.026400537145815056,0.0002179003979390443,-0.015267047165189231,0.0,1.0,0.0,0.0,1.0
2,0.31144344530338947,0.048999172857770855,-0.5572065110665149,-0.7484039818000213,1.0,0.0,0.0,1.0,0.0
1,1.046139487333065,-0.6602617534628081,1.9780758509395238,2.114677429113558,0.0,1.0,1.0,0.0,0.0
1,0.07849104173300347,0.048999172857770855,1.2738307503822908,1.2618446684158962,0.0,1.0,1.0,0.0,0.0
0,-1.0504321448004013,-0.35629278503970313,-0.20508396078789842,-0.47427916586148716,1.0,0.0,1.0,0.0,0.0
0,-0.7816409099114953,0.25164515180650693,-1.050178081456578,-0.8702372333282588,1.0,0.0,1.0,0.0,0.0
2,2.121304426888689,1.3155365412873758,0.42873662971361126,-0.26107097568707166,0.0,1.0,0.0,1.0,0.0
0,-1.1937874700744853,1.6701670044476649,-0.1346594507321751,-0.5351957916256058,0.0,1.0,0.0,0.0,1.0
0,-1.42673987364487,-0.052323816616597185,-0.9797535714008547,-0.6265707302717839,1.0,0.0,0.0,1.0,0.0
0,-1.87472526512638,0.9102445833899019,-0.7684800412336847,-0.7484039818000213,1.0,0.0,0.0,0.0,1.0
0,-0.4770108437040692,1.568844014973297,-0.4867820010107916,-0.80932060756414,0.0,1.0,0.0,1.0,0.0
1,0.6877511741478569,-1.1162152060974662,0.9921327101593976,1.7491776745288459,0.0,1.0,1.0,0.0,0.0
0,-0.13654194617812057,0.9102445833899019,-0.27550847084362173,0.6831367236567684,0.0,1.0,1.0,0.0,0.0
0,-0.2261390244744226,0.5556141202296129,-0.345932980899345,-0.16969603704089362,0.0,1.0,1.0,0.0,0.0
1,0.7594288367848995,-1.4708456692577552,0.6400101598807811,0.46992853348235286,1.0,0.0,1.0,0.0,0.0
2,0.2576851983256075,0.7582600991783489,-0.9093290613451314,-0.8397789204461994,1.0,0.0,0.0,1.0,0.0
1,-0.06486428354107923,-1.673491648206492,1.1329817302708443,0.8354282880670652,1.0,0.0,1.0,0.0,0.0
1,1.1715753969478881,-0.6602617534628081,1.6963778107166305,1.4445945457082523,0.0,1.0,1.0,0.0,0.0
0,-1.695531108533776,0.45429113075524485,-0.9797535714008547,-1.6012367424976834,1.0,0.0,1.0,0.0,0.0
1,0.2039269513478268,-1.369522679783387,0.42873662971361126,1.0181781653594213,1.0,0.0,1.0,0.0,0.0
1,0.2576851983256075,-1.318861185046203,0.7104346699365044,0.7135950365388277,1.0,0.0,1.0,0.0,0.0
0,-1.1400292230967033,1.062229067601455,-1.4023006317351945,-1.1139037363847337,1.0,0.0,0.0,1.0,0.0
0,-1.1579486387559639,0.6569371097039809,-0.1346594507321751,0.3176369690720561,0.0,1.0,0.0,1.0,0.0
2,0.5443958488737741,0.048999172857770855,-1.1206025915123012,-0.6265707302717839,1.0,0.0,0.0,1.0,0.0
0,-1.3909010423263486,-0.5589387639884392,-0.9797535714008547,-0.80932060756414,1.0,0.0,0.0,0.0,1.0
2,1.3149307222219708,1.366198036024559,-0.20508396078789842,-0.6265707302717839,0.0,1.0,0.0,1.0,0.0
