species,culmen_length_mm,culmen_depth_mm,flipper_length_mm,body_mass_g,sex_FEMALE,sex_MALE,island_Biscoe,island_Dream,island_Torgersen
1,0.6178010471204188,-0.6666666666666666,1.148936170212766,1.1764705882352942,0.0,1.0,1.0,0.0,0.0
0,-0.36649214659685875,0.8999999999999998,0.2553191489361702,0.5294117647058824,0.0,1.0,1.0,0.0,0.0
1,0.07329842931937204,-0.5,0.7659574468085106,0.9803921568627451,0.0,1.0,1.0,0.0,0.0
0,-0.9738219895287958,-0.4666666666666668,-0.46808510638297873,-0.7843137254901961,1.0,0.0,0.0,0.0,1.0
1,-0.060530908422888295,-0.049610136452240994,0.16660445439840788,0.11902304781561743,0.0,1.0,1.0,0.0,0.0
0,-0.5026178010471203,0.366666666666666,-0.2978723404255319,-0.11764705882352941,0.0,1.0,0.0,0.0,1.0
0,-0.9319371727748692,0.06666666666666643,-0.2553191489361702,-0.6862745098039216,1.0,0.0,0.0,1.0,0.0
2,0.869109947643979,0.8999999999999998,0.3404255319148936,0.39215686274509803,0.0,1.0,0.0,1.0,0.0
1,0.13612565445026154,-0.9000000000000004,0.5531914893617021,0.11764705882352941,1.0,0.0,1.0,0.0,0.0
0,-0.5863874345549741,0.16666666666666666,-0.6808510638297872,-0.3333333333333333,1.0,0.0,0.0,0.0,1.0
1,0.6492146596858643,-0.7666666666666669,1.1063829787234043,1.1764705882352942,0.0,1.0,1.0,0.0,0.0
1,0.25130890052356014,-0.9000000000000004,1.0638297872340425,0.6470588235294118,1.0,0.0,1.0,0.0,0.0
0,-0.9947643979057594,0.1999999999999993,-0.2127659574468085,-0.2549019607843137,1.0,0.0,1.0,0.0,0.0
1,-0.3769633507853406,-1.2000000000000004,0.723404255319149,0.47058823529411764,1.0,0.0,1.0,0.0,0.0
0,-0.5863874345549741,0.5,-0.2978723404255319,-0.35294117647058826,1.0,0.0,0.0,1.0,0.0
0,-0.060530908422888295,-0.049610136452240994,0.16660445439840788,0.11902304781561743,0.0,1.0,0.0,0.0,1.0
2,0.12565445026178043,0.0,-0.1702127659574468,-0.35294117647058826,1.0,0.0,0.0,1.0,0.0
1,0.5549738219895287,-0.4666666666666668,1.3617021276595744,1.4901960784313726,0.0,1.0,1.0,0.0,0.0
1,-0.010471204188481827,0.0,0.9361702127659575,0.9411764705882353,0.0,1.0,1.0,0.0,0.0
0,-0.6701570680628273,-0.2666666666666669,0.0425531914893617,-0.17647058823529413,1.0,0.0,1.0,0.0,0.0
0,-0.5130890052356021,0.13333333333333286,-0.46808510638297873,-0.43137254901960786,1.0,0.0,1.0,0.0,0.0
2,1.1832460732984293,0.8333333333333334,0.425531914893617,-0.0392156862745098,0.0,1.0,0.0,1.0,0.0
0,-0.7539267015706812,1.0666666666666664,0.0851063829787234,-0.21568627450980393,0.0,1.0,0.0,0.0,1.0
0,-0.8900523560209427,-0.06666666666666643,-0.425531914893617,-0.27450980392156865,1.0,0.0,0.0,1.0,0.0
0,-1.1518324607329846,0.5666666666666664,-0.2978723404255319,-0.35294117647058826,1.0,0.0,0.0,0.0,1.0
0,-0.335078534031414,1.0,-0.1276595744680851,-0.39215686274509803,0.0,1.0,0.0,1.0,0.0
1,0.3455497382198951,-0.7666666666666669,0.7659574468085106,1.2549019607843137,0.0,1.0,1.0,0.0,0.0
0,-0.13612565445026154,0.5666666666666664,0.0,0.5686274509803921,0.0,1.0,1.0,0.0,0.0
0,-0.1884816753926699,0.3333333333333333,-0.0425531914893617,0.0196078431372549,0.0,1.0,1.0,0.0,0.0
1,0.3874345549738224,-1.0,0.5531914893617021,0.43137254901960786,1.0,0.0,1.0,0.0,0.0
2,0.09424083769633496,0.4666666666666662,-0.3829787234042553,-0.4117647058823529,1.0,0.0,0.0,1.0,0.0
1,-0.09424083769633496,-1.1333333333333335,0.851063829787234,0.6666666666666666,1.0,0.0,1.0,0.0,0.0
1,0.6282722513089007,-0.4666666666666668,1.1914893617021276,1.0588235294117647,0.0,1.0,1.0,0.0,0.0
0,-1.0471204188481678,0.2666666666666669,-0.425531914893617,-0.9019607843137255,1.0,0.0,1.0,0.0,0.0
1,0.06282722513089022,-0.9333333333333336,0.425531914893617,0.7843137254901961,1.0,0.0,1.0,0.0,0.0
1,0.09424083769633496,-0.9000000000000004,0.5957446808510638,0.5882352941176471,1.0,0.0,1.0,0.0,0.0
0,-0.7225130890052357,0.6666666666666666,-0.6808510638297872,-0.5882352941176471,1.0,0.0,0.0,1.0,0.0
0,-0.7329842931937175,0.39999999999999974,0.0851063829787234,0.3333333333333333,0.0,1.0,0.0,1.0,0.0
2,0.26178010471204194,0.0,-0.5106382978723404,-0.27450980392156865,1.0,0.0,0.0,1.0,0.0
0,-0.869109947643979,-0.39999999999999974,-0.425531914893617,-0.39215686274509803,1.0,0.0,0.0,0.0,1.0
2,0.7120418848167538,0.8666666666666659,0.0425531914893617,-0.27450980392156865,0.0,1.0,0.0,1.0,0.0
